seasonType,eventId,playOrder,playId,typeId,text,shortText,period,clockValue,clockDisplayValue,teamId,scoringPlay,shootout,wallclock,goalPositionX,goalPositionY,fieldpositionX,fieldPositionY,fieldPosition2X,fieldPosition2Y,athleteId,participant,updateDateTime
12827,716429,114,44543707,141,Vita Van Der Linden (PEC Zwolle) Assists Shot at 52',Vita Van Der Linden Assists Shot,2,3062,52',20797,0,0,1980-01-01,0.0,0.0,0.0,0.0,0.0,0.0,294245.0,Vita Van Der Linden,2025-01-20 14:36:44
12827,716429,115,44543708,135,Hanna Huizenga (PEC Zwolle) Shot Blocked at 52',Hanna Huizenga Shot Blocked,2,3062,52',20797,0,0,1980-01-01,0.0,0.0,0.09,0.599,0.08,0.588,242307.0,Hanna Huizenga,2025-01-20 14:36:44
12827,716429,115,44543708,135,Hanna Huizenga (PEC Zwolle) Shot Blocked at 52',Hanna Huizenga Shot Blocked,2,3062,52',20797,0,0,1980-01-01,0.0,0.0,0.09,0.599,0.08,0.588,294245.0,Vita Van Der Linden,2025-01-20 14:36:44
12827,716429,116,44543709,117,Zoë Zuidberg (PEC Zwolle) Shot Off Target at 52',Zoë Zuidberg Shot Off Target,2,3066,52',20797,0,0,1980-01-01,0.0,0.0,0.226,0.739,0.186,0.543,370542.0,Zoë Zuidberg,2025-01-20 14:36:44
12827,716429,117,44543710,136,Kely Pruim (PEC Zwolle) Shot Hit Woodwork at 52',Kely Pruim Shot Hit Woodwork,2,3070,52',20797,0,0,1980-01-01,0.0,0.0,0.478,0.61,0.0,0.467,309935.0,Kely Pruim,2025-01-20 14:36:44
12827,716429,118,44543711,124,Pauline Van De Pol (Telstar) Throw In at 53',Pauline Van De Pol Throw In,2,3133,53',21585,0,0,1980-01-01,0.0,0.0,0.554,0.0,0.47,0.137,350569.0,Pauline Van De Pol,2025-01-20 14:36:44
12827,716429,119,44543712,117,Senne Van De Velde (PEC Zwolle) Shot Off Target at 53',Senne Van De Velde Shot Off Targ,2,3177,53',20797,0,0,1980-01-01,0.0,0.0,0.24,0.366,0.0,0.504,332333.0,Senne Van De Velde,2025-01-20 14:36:44
12827,716429,120,44543713,124,Puck Donker (Telstar) Throw In at 54',Puck Donker Throw In,2,3240,54',21585,0,0,1980-01-01,0.0,0.0,0.636,1.0,0.688,0.367,350462.0,Puck Donker,2025-01-20 14:36:44
12827,716429,121,44543714,162,Nikki Ridder (Telstar) Blocked Pass at 55',Nikki Ridder Blocked Pass,2,3286,55',21585,0,0,1980-01-01,0.0,0.0,0.158,0.791,0.0,0.0,309900.0,Nikki Ridder,2025-01-20 14:36:44
12827,716429,122,44543715,124,Jasmijn Dijsselhof (PEC Zwolle) Throw In at 56',Jasmijn Dijsselhof Throw In,2,3354,56',20797,0,0,1980-01-01,0.0,0.0,0.544,0.0,0.5,0.185,292684.0,Jasmijn Dijsselhof,2025-01-20 14:36:44
12827,716429,123,44543716,124,Pauline Van De Pol (Telstar) Throw In at 57',Pauline Van De Pol Throw In,2,3394,57',21585,0,0,1980-01-01,0.0,0.0,0.32,1.0,0.254,0.85,350569.0,Pauline Van De Pol,2025-01-20 14:36:44
12827,716429,124,44543717,162,Puck Donker (Telstar) Blocked Pass at 58',Puck Donker Blocked Pass,2,3432,58',21585,0,0,1980-01-01,0.0,0.0,0.4,0.15,0.0,0.0,350462.0,Puck Donker,2025-01-20 14:36:44
12827,716429,125,44543718,162,Pauline Van De Pol (Telstar) Blocked Pass at 58',Pauline Van De Pol Blocked Pass,2,3434,58',21585,0,0,1980-01-01,0.0,0.0,0.524,0.218,0.0,0.0,350569.0,Pauline Van De Pol,2025-01-20 14:36:44
12827,716429,126,44543583,70,Zoë Zuidberg (PEC Zwolle) Goal at 58',Zoë Zuidberg Goal,2,3479,58',20797,0,0,1980-01-01,0.0,0.0,0.184,0.688,0.0,0.477,370542.0,Zoë Zuidberg,2025-01-20 14:36:44
12827,716429,127,44543719,78,Nayomi Buikema (PEC Zwolle) Assist at 58',Nayomi Buikema Assist,2,3479,58',20797,0,0,1980-01-01,0.0,0.0,0.0,0.0,0.0,0.0,316076.0,Nayomi Buikema,2025-01-20 14:36:44
12827,716429,126,44543583,70,Zoë Zuidberg (PEC Zwolle) Goal at 58',Zoë Zuidberg Goal,2,3479,58',20797,0,0,1980-01-01,0.0,0.0,0.184,0.688,0.0,0.477,316076.0,Nayomi Buikema,2025-01-20 14:36:44
12827,716429,128,44543720,162,Pauline Van De Pol (Telstar) Blocked Pass at 60',Pauline Van De Pol Blocked Pass,2,3571,60',21585,0,0,1980-01-01,0.0,0.0,0.76,0.354,0.0,0.0,350569.0,Pauline Van De Pol,2025-01-20 14:36:44
12827,716429,129,44543721,66,Akari Takeshige (Telstar) Foul at 61',Akari Takeshige Foul,2,3602,61',21585,0,0,1980-01-01,0.0,0.0,0.956,0.468,0.0,0.0,392699.0,Akari Takeshige,2025-01-20 14:36:44
12827,716429,129,44543721,66,Akari Takeshige (Telstar) Foul at 61',Akari Takeshige Foul,2,3602,61',21585,0,0,1980-01-01,0.0,0.0,0.956,0.468,0.0,0.0,,Hanna Huizenga,2025-01-20 14:36:44
12827,716429,130,44543722,96,Kely Pruim (PEC Zwolle) Free Kick at 61',Kely Pruim Free Kick,2,3630,61',20797,0,0,1980-01-01,0.0,0.0,0.932,0.5,0.798,0.253,309935.0,Kely Pruim,2025-01-20 14:36:44
12827,716429,131,44543584,76,Tess Tiebie (Telstar) Substitution at 62',Tess Tiebie Substitution,2,3700,62',21585,0,0,1980-01-01,0.0,0.0,0.0,0.0,0.0,0.0,350576.0,Tess Tiebie,2025-01-20 14:36:44
12827,716429,131,44543584,76,Tess Tiebie (Telstar) Substitution at 62',Tess Tiebie Substitution,2,3700,62',21585,0,0,1980-01-01,0.0,0.0,0.0,0.0,0.0,0.0,350569.0,Pauline Van De Pol,2025-01-20 14:36:44
12827,716429,132,44543585,76,Isa Gomez (Telstar) Substitution at 63',Isa Gomez Substitution,2,3733,63',21585,0,0,1980-01-01,0.0,0.0,0.0,0.0,0.0,0.0,350460.0,Isa Gomez,2025-01-20 14:36:44
12827,716429,133,44543586,76,Sydney Blomquist (Telstar) Substitution at 63',Sydney Blomquist Substitution,2,3733,63',21585,0,0,1980-01-01,0.0,0.0,0.0,0.0,0.0,0.0,392698.0,Sydney Blomquist,2025-01-20 14:36:44
12827,716429,132,44543585,76,Isa Gomez (Telstar) Substitution at 63',Isa Gomez Substitution,2,3733,63',21585,0,0,1980-01-01,0.0,0.0,0.0,0.0,0.0,0.0,309982.0,Jannette Van Belen,2025-01-20 14:36:44
12827,716429,133,44543586,76,Sydney Blomquist (Telstar) Substitution at 63',Sydney Blomquist Substitution,2,3733,63',21585,0,0,1980-01-01,0.0,0.0,0.0,0.0,0.0,0.0,334898.0,Mila Lagcher,2025-01-20 14:36:44
12827,716429,134,44543723,124,Tess Tiebie (Telstar) Throw In at 63',Tess Tiebie Throw In,2,3750,63',21585,0,0,1980-01-01,0.0,0.0,0.282,1.0,0.078,0.865,350576.0,Tess Tiebie,2025-01-20 14:36:44
12827,716429,135,44543724,124,Tess Tiebie (Telstar) Throw In at 64',Tess Tiebie Throw In,2,3799,64',21585,0,0,1980-01-01,0.0,0.0,0.496,1.0,0.476,0.847,350576.0,Tess Tiebie,2025-01-20 14:36:44
12827,716429,136,44543725,162,Isa Gomez (Telstar) Blocked Pass at 67',Isa Gomez Blocked Pass,2,4012,67',21585,0,0,1980-01-01,0.0,0.0,0.91,0.233,0.0,0.0,350460.0,Isa Gomez,2025-01-20 14:36:44
12827,716429,137,44543726,124,Tess Tiebie (Telstar) Throw In at 69',Tess Tiebie Throw In,2,4101,69',21585,0,0,1980-01-01,0.0,0.0,0.49,0.0,0.684,0.117,350576.0,Tess Tiebie,2025-01-20 14:36:44
12827,716429,138,44543727,162,Sydney Blomquist (Telstar) Blocked Pass at 70',Sydney Blomquist Blocked Pass,2,4193,70',21585,0,0,1980-01-01,0.0,0.0,0.812,0.699,0.0,0.0,392698.0,Sydney Blomquist,2025-01-20 14:36:44
12827,716429,139,44543587,76,Hejne En Schilder (PEC Zwolle) Substitution at 71',Hejne En Schilder Substitution,2,4240,71',20797,0,0,1980-01-01,0.0,0.0,0.0,0.0,0.0,0.0,333926.0,Hejne En Schilder,2025-01-20 14:36:44
12827,716429,139,44543587,76,Hejne En Schilder (PEC Zwolle) Substitution at 71',Hejne En Schilder Substitution,2,4240,71',20797,0,0,1980-01-01,0.0,0.0,0.0,0.0,0.0,0.0,332333.0,Senne Van De Velde,2025-01-20 14:36:44
12827,716429,140,44543588,76,Inske Weiman (PEC Zwolle) Substitution at 71',Inske Weiman Substitution,2,4245,71',20797,0,0,1980-01-01,0.0,0.0,0.0,0.0,0.0,0.0,350883.0,Inske Weiman,2025-01-20 14:36:44
12827,716429,140,44543588,76,Inske Weiman (PEC Zwolle) Substitution at 71',Inske Weiman Substitution,2,4245,71',20797,0,0,1980-01-01,0.0,0.0,0.0,0.0,0.0,0.0,294245.0,Vita Van Der Linden,2025-01-20 14:36:44
12827,716429,141,44543589,76,Jeva Walk (PEC Zwolle) Substitution at 71',Jeva Walk Substitution,2,4250,71',20797,0,0,1980-01-01,0.0,0.0,0.0,0.0,0.0,0.0,325881.0,Jeva Walk,2025-01-20 14:36:44
12827,716429,141,44543589,76,Jeva Walk (PEC Zwolle) Substitution at 71',Jeva Walk Substitution,2,4250,71',20797,0,0,1980-01-01,0.0,0.0,0.0,0.0,0.0,0.0,370542.0,Zoë Zuidberg,2025-01-20 14:36:44
12827,716429,142,44543728,124,Jasmijn Dijsselhof (PEC Zwolle) Throw In at 72',Jasmijn Dijsselhof Throw In,2,4269,72',20797,0,0,1980-01-01,0.0,0.0,0.454,1.0,0.69,0.866,292684.0,Jasmijn Dijsselhof,2025-01-20 14:36:44
12827,716429,143,44543729,162,Mayke Lindner (PEC Zwolle) Blocked Pass at 72',Mayke Lindner Blocked Pass,2,4284,72',20797,0,0,1980-01-01,0.0,0.0,0.136,0.705,0.0,0.0,325882.0,Mayke Lindner,2025-01-20 14:36:44
12827,716429,144,44543590,76,Yesmin Khanchouch (Telstar) Substitution at 73',Yesmin Khanchouch Substitution,2,4347,73',21585,0,0,1980-01-01,0.0,0.0,0.0,0.0,0.0,0.0,397586.0,Yesmin Khanchouch,2025-01-20 14:36:44
12827,716429,144,44543590,76,Yesmin Khanchouch (Telstar) Substitution at 73',Yesmin Khanchouch Substitution,2,4347,73',21585,0,0,1980-01-01,0.0,0.0,0.0,0.0,0.0,0.0,350570.0,Lieke Vis,2025-01-20 14:36:44
12827,716429,145,44543730,124,Inske Weiman (PEC Zwolle) Throw In at 73',Inske Weiman Throw In,2,4354,73',20797,0,0,1980-01-01,0.0,0.0,0.782,1.0,0.54,0.773,350883.0,Inske Weiman,2025-01-20 14:36:44
12827,716429,146,44543731,124,Inske Weiman (PEC Zwolle) Throw In at 73',Inske Weiman Throw In,2,4371,73',20797,0,0,1980-01-01,0.0,0.0,0.92,0.0,0.934,0.821,350883.0,Inske Weiman,2025-01-20 14:36:44
12827,716429,147,44543732,66,Yesmin Khanchouch (Telstar) Foul at 74',Yesmin Khanchouch Foul,2,4416,74',21585,0,0,1980-01-01,0.0,0.0,0.676,0.178,0.0,0.0,397586.0,Yesmin Khanchouch,2025-01-20 14:36:44
12827,716429,147,44543732,66,Yesmin Khanchouch (Telstar) Foul at 74',Yesmin Khanchouch Foul,2,4416,74',21585,0,0,1980-01-01,0.0,0.0,0.676,0.178,0.0,0.0,,Maud Rutgers,2025-01-20 14:36:44
12827,716429,148,44543733,96,Maud Rutgers (PEC Zwolle) Free Kick at 74',Maud Rutgers Free Kick,2,4417,74',20797,0,0,1980-01-01,0.0,0.0,0.672,0.336,0.442,0.581,352613.0,Maud Rutgers,2025-01-20 14:36:44
12827,716429,149,44543734,77,Kelly Steen (Telstar) Save at 75',Kelly Steen Save,2,4469,75',21585,0,0,1980-01-01,0.0,0.0,0.03,0.496,0.0,0.0,350457.0,Kelly Steen,2025-01-20 14:36:44
12827,716429,150,44543735,141,Inske Weiman (PEC Zwolle) Assists Shot at 75',Inske Weiman Assists Shot,2,4469,75',20797,0,0,1980-01-01,0.0,0.0,0.0,0.0,0.0,0.0,350883.0,Inske Weiman,2025-01-20 14:36:44
12827,716429,151,44543736,106,Jeva Walk (PEC Zwolle) Shot On Target at 75',Jeva Walk Shot On Target,2,4469,75',20797,0,0,1980-01-01,0.0,0.0,0.48,0.612,0.022,0.518,325881.0,Jeva Walk,2025-01-20 14:36:44
12827,716429,151,44543736,106,Jeva Walk (PEC Zwolle) Shot On Target at 75',Jeva Walk Shot On Target,2,4469,75',20797,0,0,1980-01-01,0.0,0.0,0.48,0.612,0.022,0.518,350883.0,Inske Weiman,2025-01-20 14:36:44
12827,716429,152,44543737,141,Kely Pruim (PEC Zwolle) Assists Shot at 76',Kely Pruim Assists Shot,2,4534,76',20797,0,0,1980-01-01,0.0,0.0,0.0,0.0,0.0,0.0,309935.0,Kely Pruim,2025-01-20 14:36:44
12827,716429,153,44543738,117,Jasmijn Dijsselhof (PEC Zwolle) Shot Off Target at 76',Jasmijn Dijsselhof Shot Off Targ,2,4534,76',20797,0,0,1980-01-01,0.0,0.0,0.314,0.385,0.192,0.523,292684.0,Jasmijn Dijsselhof,2025-01-20 14:36:44
12827,716429,153,44543738,117,Jasmijn Dijsselhof (PEC Zwolle) Shot Off Target at 76',Jasmijn Dijsselhof Shot Off Targ,2,4534,76',20797,0,0,1980-01-01,0.0,0.0,0.314,0.385,0.192,0.523,309935.0,Kely Pruim,2025-01-20 14:36:44
12827,716429,154,44543739,77,Kelly Steen (Telstar) Save at 76',Kelly Steen Save,2,4545,76',21585,0,0,1980-01-01,0.0,0.0,0.01,0.459,0.0,0.0,350457.0,Kelly Steen,2025-01-20 14:36:44
12827,716429,155,44543740,106,Hanna Huizenga (PEC Zwolle) Shot On Target at 76',Hanna Huizenga Shot On Target,2,4545,76',20797,0,0,1980-01-01,0.0,0.0,0.042,0.407,0.018,0.448,242307.0,Hanna Huizenga,2025-01-20 14:36:44
12827,716429,156,44543741,95,Hanna Huizenga (PEC Zwolle) Corner Kick at 76',Hanna Huizenga Corner Kick,2,4549,76',20797,0,0,1980-01-01,0.0,0.0,0.022,0.375,0.0,0.0,242307.0,Hanna Huizenga,2025-01-20 14:36:44
12827,716429,157,44543742,162,Mayke Lindner (PEC Zwolle) Blocked Pass at 77',Mayke Lindner Blocked Pass,2,4598,77',20797,0,0,1980-01-01,0.0,0.0,0.9,0.954,0.0,0.0,325882.0,Mayke Lindner,2025-01-20 14:36:44
12827,716429,158,44543743,124,Nikki Ridder (Telstar) Throw In at 78',Nikki Ridder Throw In,2,4623,78',21585,0,0,1980-01-01,0.0,0.0,0.72,1.0,0.86,0.896,309900.0,Nikki Ridder,2025-01-20 14:36:44
12827,716429,159,44543744,106,Joy Vader (Telstar) Shot On Target at 78',Joy Vader Shot On Target,2,4637,78',21585,0,0,1980-01-01,0.0,0.0,0.53,0.382,0.032,0.496,350568.0,Joy Vader,2025-01-20 14:36:44
12827,716429,160,44543745,77,Inge Tijink (PEC Zwolle) Save at 78',Inge Tijink Save,2,4637,78',20797,0,0,1980-01-01,0.0,0.0,0.044,0.497,0.0,0.0,309908.0,Inge Tijink,2025-01-20 14:36:44
12827,716429,161,44543746,162,Yesmin Khanchouch (Telstar) Blocked Pass at 79',Yesmin Khanchouch Blocked Pass,2,4740,79',21585,0,0,1980-01-01,0.0,0.0,0.206,0.077,0.0,0.0,397586.0,Yesmin Khanchouch,2025-01-20 14:36:44
12827,716429,162,44543747,124,Tess Tiebie (Telstar) Throw In at 80',Tess Tiebie Throw In,2,4777,80',21585,0,0,1980-01-01,0.0,0.0,0.442,1.0,0.57,0.897,350576.0,Tess Tiebie,2025-01-20 14:36:44
12827,716429,163,44543748,77,Kelly Steen (Telstar) Save at 81',Kelly Steen Save,2,4807,81',21585,0,0,1980-01-01,0.0,0.0,0.038,0.522,0.0,0.0,350457.0,Kelly Steen,2025-01-20 14:36:44
12827,716429,164,44543749,141,Hejne En Schilder (PEC Zwolle) Assists Shot at 81',Hejne En Schilder Assists Shot,2,4807,81',20797,0,0,1980-01-01,0.0,0.0,0.0,0.0,0.0,0.0,333926.0,Hejne En Schilder,2025-01-20 14:36:44
12827,716429,165,44543750,106,Inske Weiman (PEC Zwolle) Shot On Target at 81',Inske Weiman Shot On Target,2,4807,81',20797,0,0,1980-01-01,0.0,0.0,0.286,0.634,0.056,0.532,350883.0,Inske Weiman,2025-01-20 14:36:44
12827,716429,165,44543750,106,Inske Weiman (PEC Zwolle) Shot On Target at 81',Inske Weiman Shot On Target,2,4807,81',20797,0,0,1980-01-01,0.0,0.0,0.286,0.634,0.056,0.532,333926.0,Hejne En Schilder,2025-01-20 14:36:44
12827,716429,166,44543751,95,Inske Weiman (PEC Zwolle) Corner Kick at 81',Inske Weiman Corner Kick,2,4810,81',20797,0,0,1980-01-01,0.0,0.0,0.116,0.648,0.0,0.0,350883.0,Inske Weiman,2025-01-20 14:36:44
12827,716429,167,44543591,70,Hanna Huizenga (PEC Zwolle) Goal at 82',Hanna Huizenga Goal,2,4867,82',20797,0,0,1980-01-01,0.0,0.0,0.152,0.642,0.0,0.522,242307.0,Hanna Huizenga,2025-01-20 14:36:44
12827,716429,168,44543752,78,Hejne En Schilder (PEC Zwolle) Assist at 82',Hejne En Schilder Assist,2,4867,82',20797,0,0,1980-01-01,0.0,0.0,0.0,0.0,0.0,0.0,333926.0,Hejne En Schilder,2025-01-20 14:36:44
12827,716429,167,44543591,70,Hanna Huizenga (PEC Zwolle) Goal at 82',Hanna Huizenga Goal,2,4867,82',20797,0,0,1980-01-01,0.0,0.0,0.152,0.642,0.0,0.522,333926.0,Hejne En Schilder,2025-01-20 14:36:44
12827,716429,169,44543753,162,Akari Takeshige (Telstar) Blocked Pass at 84',Akari Takeshige Blocked Pass,2,5020,84',21585,0,0,1980-01-01,0.0,0.0,0.206,0.82,0.0,0.0,392699.0,Akari Takeshige,2025-01-20 14:36:44
12827,716429,170,44543754,66,Jeva Walk (PEC Zwolle) Foul at 84',Jeva Walk Foul,2,5029,84',20797,0,0,1980-01-01,0.0,0.0,0.392,0.926,0.0,0.0,325881.0,Jeva Walk,2025-01-20 14:36:44
12827,716429,170,44543754,66,Jeva Walk (PEC Zwolle) Foul at 84',Jeva Walk Foul,2,5029,84',20797,0,0,1980-01-01,0.0,0.0,0.392,0.926,0.0,0.0,,Yesmin Khanchouch,2025-01-20 14:36:44
12827,716429,171,44543592,76,Esmee Daalman (Telstar) Substitution at 85',Esmee Daalman Substitution,2,5060,85',21585,0,0,1980-01-01,0.0,0.0,0.0,0.0,0.0,0.0,358549.0,Esmee Daalman,2025-01-20 14:36:44
12827,716429,171,44543592,76,Esmee Daalman (Telstar) Substitution at 85',Esmee Daalman Substitution,2,5060,85',21585,0,0,1980-01-01,0.0,0.0,0.0,0.0,0.0,0.0,350568.0,Joy Vader,2025-01-20 14:36:44
12827,716429,172,44543755,96,Esmee Daalman (Telstar) Free Kick at 85',Esmee Daalman Free Kick,2,5077,85',21585,0,0,1980-01-01,0.0,0.0,0.536,0.863,0.684,0.327,358549.0,Esmee Daalman,2025-01-20 14:36:44
12827,716429,173,44543756,124,Inske Weiman (PEC Zwolle) Throw In at 86',Inske Weiman Throw In,2,5111,86',20797,0,0,1980-01-01,0.0,0.0,0.708,1.0,0.664,0.847,350883.0,Inske Weiman,2025-01-20 14:36:44
12827,716429,174,44543757,124,Tess Tiebie (Telstar) Throw In at 87',Tess Tiebie Throw In,2,5177,87',21585,0,0,1980-01-01,0.0,0.0,0.514,1.0,0.506,0.899,350576.0,Tess Tiebie,2025-01-20 14:36:44
12827,716429,175,44543758,66,Akari Takeshige (Telstar) Foul at 87',Akari Takeshige Foul,2,5191,87',21585,0,0,1980-01-01,0.0,0.0,0.424,0.678,0.0,0.0,392699.0,Akari Takeshige,2025-01-20 14:36:44
12827,716429,175,44543758,66,Akari Takeshige (Telstar) Foul at 87',Akari Takeshige Foul,2,5191,87',21585,0,0,1980-01-01,0.0,0.0,0.424,0.678,0.0,0.0,,Kely Pruim,2025-01-20 14:36:44
12827,716429,176,44543759,96,Mayke Lindner (PEC Zwolle) Free Kick at 87',Mayke Lindner Free Kick,2,5220,87',20797,0,0,1980-01-01,0.0,0.0,0.404,0.771,0.712,0.172,325882.0,Mayke Lindner,2025-01-20 14:36:44
12827,716429,177,44543760,68,Hanna Huizenga (PEC Zwolle) Offside at 88',Hanna Huizenga Offside,2,5222,88',20797,0,0,1980-01-01,0.0,0.0,0.73,0.209,0.424,0.327,242307.0,Hanna Huizenga,2025-01-20 14:36:44
12827,716429,178,44543761,96,Puck Donker (Telstar) Free Kick at 88',Puck Donker Free Kick,2,5237,88',21585,0,0,1980-01-01,0.0,0.0,0.498,0.277,0.588,0.1,350462.0,Puck Donker,2025-01-20 14:36:44
12827,716429,179,44543762,124,Inske Weiman (PEC Zwolle) Throw In at 89',Inske Weiman Throw In,2,5310,89',20797,0,0,1980-01-01,0.0,0.0,0.494,1.0,0.576,0.832,350883.0,Inske Weiman,2025-01-20 14:36:44
12827,716429,180,44543763,117,Isa Gomez (Telstar) Shot Off Target at 90',Isa Gomez Shot Off Target,2,5348,90',21585,0,0,1980-01-01,0.0,0.0,0.232,0.497,0.038,0.384,350460.0,Isa Gomez,2025-01-20 14:36:44
12827,716429,182,44543593,76,Sterre Kroezen (PEC Zwolle) Substitution at 91',Sterre Kroezen Substitution,2,5400,90'+1',20797,0,0,1980-01-01,0.0,0.0,0.0,0.0,0.0,0.0,315130.0,Sterre Kroezen,2025-01-20 14:36:44
12827,716429,181,44543764,162,Chinatsu Kira (Telstar) Blocked Pass at 91',Chinatsu Kira Blocked Pass,2,5400,90'+1',21585,0,0,1980-01-01,0.0,0.0,0.532,0.827,0.0,0.0,312204.0,Chinatsu Kira,2025-01-20 14:36:44
12827,716429,183,44543765,66,Yesmin Khanchouch (Telstar) Foul at 92',Yesmin Khanchouch Foul,2,5400,90'+2',21585,0,0,1980-01-01,0.0,0.0,0.764,0.185,0.0,0.0,397586.0,Yesmin Khanchouch,2025-01-20 14:36:44
12827,716429,184,44543766,96,Kely Pruim (PEC Zwolle) Free Kick at 92',Kely Pruim Free Kick,2,5400,90'+2',20797,0,0,1980-01-01,0.0,0.0,0.754,0.34,0.572,0.285,309935.0,Kely Pruim,2025-01-20 14:36:44
12827,716429,182,44543593,76,Sterre Kroezen (PEC Zwolle) Substitution at 91',Sterre Kroezen Substitution,2,5400,90'+1',20797,0,0,1980-01-01,0.0,0.0,0.0,0.0,0.0,0.0,352614.0,Sophie Van Vugt,2025-01-20 14:36:44
12827,716429,183,44543765,66,Yesmin Khanchouch (Telstar) Foul at 92',Yesmin Khanchouch Foul,2,5400,90'+2',21585,0,0,1980-01-01,0.0,0.0,0.764,0.185,0.0,0.0,,Kely Pruim,2025-01-20 14:36:44
12827,716430,1,44546098,122,Elize Van Vilsteren (Heerenveen) Handball at 1',Elize Van Vilsteren Handball,1,28,1',20800,0,0,1980-01-01,0.0,0.0,0.882,0.862,0.0,0.0,335204.0,Elize Van Vilsteren,2025-01-21 05:33:42
12827,716430,2,44546099,96,Noëlle Van Der Sluijs (Feyenoord Rotterdam) Free Kick at 1',Noëlle Van Der Sluijs Free Kick,1,34,1',20984,0,0,1980-01-01,0.0,0.0,0.926,0.9,0.694,0.72,360219.0,Noëlle Van Der Sluijs,2025-01-21 05:33:42
12827,716430,3,44546100,162,Lyanne Iedema (Heerenveen) Blocked Pass at 2',Lyanne Iedema Blocked Pass,1,112,2',20800,0,0,1980-01-01,0.0,0.0,0.736,0.954,0.0,0.0,350380.0,Lyanne Iedema,2025-01-21 05:33:42
12827,716430,4,44546101,95,Esmee De Graaf (Feyenoord Rotterdam) Corner Kick at 3',Esmee De Graaf Corner Kick,1,128,3',20984,0,0,1980-01-01,0.0,0.0,0.0,0.181,0.0,0.0,270057.0,Esmee De Graaf,2025-01-21 05:33:42
12827,716430,5,44546102,77,Jasmijn Resink (Heerenveen) Save at 3',Jasmijn Resink Save,1,162,3',20800,0,0,1980-01-01,0.0,0.0,0.024,0.499,0.0,0.0,325877.0,Jasmijn Resink,2025-01-21 05:33:42
12827,716430,6,44546103,141,Esmee De Graaf (Feyenoord Rotterdam) Assists Shot at 3',Esmee De Graaf Assists Shot,1,162,3',20984,0,0,1980-01-01,0.0,0.0,0.0,0.0,0.0,0.0,270057.0,Esmee De Graaf,2025-01-21 05:33:42
12827,716430,7,44546104,106,Ella Van Kerkhoven (Feyenoord Rotterdam) Shot On Target at 3',Ella Van Kerkhoven Shot On Targe,1,162,3',20984,0,0,1980-01-01,0.0,0.0,0.148,0.515,0.022,0.498,287380.0,Ella Van Kerkhoven,2025-01-21 05:33:42
12827,716430,7,44546104,106,Ella Van Kerkhoven (Feyenoord Rotterdam) Shot On Target at 3',Ella Van Kerkhoven Shot On Targe,1,162,3',20984,0,0,1980-01-01,0.0,0.0,0.148,0.515,0.022,0.498,270057.0,Esmee De Graaf,2025-01-21 05:33:42
12827,716430,8,44546105,124,Noëlle Van Der Sluijs (Feyenoord Rotterdam) Throw In at 4',Noëlle Van Der Sluijs Throw In,1,196,4',20984,0,0,1980-01-01,0.0,0.0,0.45,0.0,0.356,0.085,360219.0,Noëlle Van Der Sluijs,2025-01-21 05:33:42
12827,716430,9,44546106,77,Elfi Maass (Heerenveen) Save at 4',Elfi Maass Save,1,216,4',20800,0,0,1980-01-01,0.0,0.0,0.15,0.579,0.0,0.0,309866.0,Elfi Maass,2025-01-21 05:33:42
12827,716430,10,44546107,135,Sanne Koopman (Feyenoord Rotterdam) Shot Blocked at 4',Sanne Koopman Shot Blocked,1,216,4',20984,0,0,1980-01-01,0.0,0.0,0.22,0.615,0.15,0.579,309871.0,Sanne Koopman,2025-01-21 05:33:42
12827,716430,11,44546108,77,Jasmijn Resink (Heerenveen) Save at 4',Jasmijn Resink Save,1,218,4',20800,0,0,1980-01-01,0.0,0.0,0.038,0.531,0.0,0.0,325877.0,Jasmijn Resink,2025-01-21 05:33:42
12827,716430,12,44546109,106,Sanne Koopman (Feyenoord Rotterdam) Shot On Target at 4',Sanne Koopman Shot On Target,1,218,4',20984,0,0,1980-01-01,0.0,0.0,0.22,0.548,0.022,0.509,309871.0,Sanne Koopman,2025-01-21 05:33:42
12827,716430,13,44546110,68,Jarne Teulings (Feyenoord Rotterdam) Offside at 5',Jarne Teulings Offside,1,247,5',20984,0,0,1980-01-01,0.0,0.0,0.83,0.726,0.26,0.028,312248.0,Jarne Teulings,2025-01-21 05:33:42
12827,716430,14,44546111,96,Lyanne Iedema (Heerenveen) Free Kick at 5',Lyanne Iedema Free Kick,1,269,5',20800,0,0,1980-01-01,0.0,0.0,0.412,0.074,0.206,0.114,350380.0,Lyanne Iedema,2025-01-21 05:33:42
12827,716430,15,44546112,162,Chantal Schouwstra (Heerenveen) Blocked Pass at 6',Chantal Schouwstra Blocked Pass,1,329,6',20800,0,0,1980-01-01,0.0,0.0,0.61,0.197,0.0,0.0,309878.0,Chantal Schouwstra,2025-01-21 05:33:42
12827,716430,16,44546113,77,Eef Smits (Heerenveen) Save at 6',Eef Smits Save,1,346,6',20800,0,0,1980-01-01,0.0,0.0,0.142,0.574,0.0,0.0,325117.0,Eef Smits,2025-01-21 05:33:42
12827,716430,17,44546114,141,Ella Van Kerkhoven (Feyenoord Rotterdam) Assists Shot at 6',Ella Van Kerkhoven Assists Shot,1,346,6',20984,0,0,1980-01-01,0.0,0.0,0.0,0.0,0.0,0.0,287380.0,Ella Van Kerkhoven,2025-01-21 05:33:42
